,row_id,file_hash,raw_sha,count,url,mod_file,type,subtype_confidence,ask_robert,annotated,Robert reviewed,notes_free_text,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,subtype_num,original_subtype_label
6328,1030,2948c91ad00151ce2881ae46c8c75ff6e32f86e40fd1486c4596d1d84d52fba1,63666bef3e69066c0456958fdeaa594a250ae8d501e515a277035646d08320f3,1,https://modeldb.science/93326?tab=2&file=ngetting/oldtsyn.mod,,Receptor,1 - Not confident at all,y,y,,not sure whether receptor or neither,,,,,subtype_5,
6329,1144,f2f50afd27db5ed16fff09e94d77843af4fa87f88ea57bce52b38a576b24db08,345b93a048fbb63e7f3938ed3a2eecd77c613be73d1dd1838dcede7f2534bf20,4,https://modeldb.science/182797?tab=2&file=SekulicEtAl2015/Ikleaksd.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6330,1082,36468146b7fe6378dffad5389836b04164509cc8445e0b0fbfda7654118a893d,d24c87122717ac9b8034b03bae65585191361e5a384085628e41fb5fd9fa9d56,3,https://modeldb.science/267512?tab=2&file=Axonal%20subthreshold%20voltage%20signaling%20(Kamiya%202022)/synampa.mod,,Receptor,1 - Not confident at all,y,y,,not sure whether receptor or neither,,,,,subtype_5,
6331,1146,7c1c84fcb5ed8cca4efcf847a2f58c77b152d6be383ec2fd6878206eb1d04041,35c566e8b83840424c5e6890c59ad13a8cff1f31d9b4d021ac6ff7bda9556393,2,https://modeldb.science/266797?tab=2&file=modelDB/mod%20-%20new/kdr.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6332,1102,e8c7fdfbc04565d7b0c7b81b2289cd390a25f170a6765bce767cfaf598f4bd88,5c726c4aca4ef8ca421ddc443e54d9804dfbb970f704cc082c6ef49a511db1b4,1,https://modeldb.science/9889?tab=2&file=lytton97/GABAB1.mod,,Receptor,1 - Not confident at all,y,y,,8/9: INCLUDE,,,,,subtype_5,
6333,1106,86d6f495d79ef6c3be1e36e188f5e84d116d061882120651f5cec990711bbddb,d9c2ba4827e914221f7f233ec47ea71d91b519a643b66c2b992af8de91077bf6,2,https://modeldb.science/143633?tab=2&file=Birdno_et_al_2012/modfiles/gabaa.mod,,Receptor,2 - Mildly confident,n,y,,8/9: Updated Confidence,,,,"outside info - apparently NaV1.9 is more persistent current, but according to our rule 2 gates assume NaT. Should we use our rule or go with outside info?",subtype_5,
6334,1149,368590bd8ca478842a71d59b745cb76accedb373851b1f6f9ae5dbd2588aa205,893de673f6d555dd6855d9a20de699d6bd1d454e8ff85bd2e230d2a206a4a88a,2,https://modeldb.science/266797?tab=2&file=modelDB/mod%20-%20new/catb.mod,,I Ca,3 - Highly confident,n,y,,,,,,,subtype_5,
6335,1150,9237afe1dc8adac958956d01a8ce7fd7ecea804a32489d1d589ed0d74b663b3f,356f68e80e838ae4bbf504e70ea10dd1b6d13af1423b6a3cea55ac6f1fe20397,2,https://modeldb.science/267103?tab=2&file=%20LUTsyn_demo_files2/vecstim.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6336,1151,e57a9240c2dff207cdfd47dab8c82cd773cf78293182e081bc0860fa6e9d18da,e55c930fff3485829705c5ebc93a40c91cf1c27559d1dd01e10eb4f0b7e4f1c9,1,https://modeldb.science/267694?tab=2&file=Purkinje_model_human_mice_2023/mouse_model/mod_files/Kv15.mod,,I Multi,3 - Highly confident,n,y,,skip since mixed,,,,,subtype_5,
6337,1152,c1605b630d6b9bf199bb6c2ef231ed01e7e122c5a6d3a09b892383d0872eb11a,e4c66355bb746dec24142425050dd65117ba96fd0d0d7c6a1daacc7af4b28050,1,https://modeldb.science/117207?tab=2&file=acker_antic/Model/na.mod,,I Na,3 - Highly confident,n,y,,,,,,,subtype_5,
6338,1153,10cebfc9fd3ed470cb851645eb128fc291dd13cfbecb7156babde6d841937b6f,c2baf2e09b4112384a0e885b219578f46c8ea2204b108a2336aa971aba388cf7,15,https://modeldb.science/157157?tab=2&file=SaudargieneEtAl2015/cal.mod,,I Ca,3 - Highly confident,n,y,,,,,,,subtype_5,
6339,1154,f1bbb9ffc8fb04c37668427362dd89d2cb9f78d72617cdf5f47025fd107450b5,9320171a5fa75dcad88648d1d1d8b35fee15aa26e11bfc4c8d0af4c49b491013,1,https://modeldb.science/231818?tab=2&file=BeiningEtAl2017nrn/lib_mech/Cabuffer.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6340,1155,86e898894e7592cd67b45f7adb3e09b6e87f20a50adc9626fd8c187f0d18f201,ad81583c3ac7a526704049114e368781278bdd09335dfc3afa8ac71a1c170adb,2,https://modeldb.science/260971?tab=2&file=synaptic/L23PC/mechanisms/ProbAMPANMDA_EMS_groupdet.mod,,I Multi,3 - Highly confident,n,y,,skip since mixed,,,,,subtype_5,
6341,1156,011b7db5371d187d149b406a21bedc61f01fc95dfb1ebd6a0364457cd0e41d26,1aed11a13323d9674068edbd81846198057df3d0e58a667550e9e21cd6e8b509,1,https://modeldb.science/155705?tab=2&file=AvellaEtAl2014/Two_netsPaper/mods/synapse/GABA_input.mod,,Receptor,3 - Highly confident,n,y,,,,,,,subtype_5,
6342,1157,fc65c9b5c0fb86232d07e57c29d1cb3efe27821b2242080c778f26bd12dfe79f,626a9926afeed87856e2786bec0048e933c2628f861cfe5d662057d5b1b534b8,1,https://modeldb.science/241160?tab=2&file=AndersonEtAl2018/mechanism/naShu.mod,,I Na,3 - Highly confident,n,y,,,,,,,subtype_5,
6343,1158,17fee9e0078ab8270fd7fcb34b22b40b28716084d55e966e5fbef9193a7ad1a5,877756752f696d5522ff46598dd108463170ae5a63efa675e8952c3a31f7cd07,5,https://modeldb.science/239421?tab=2&file=Purkinjecell_2017/mod_files/Cav3_3.mod,,I Ca,2 - Mildly confident,n,y,,apprently CaV3.3. are T-type,,,,,subtype_5,
6344,1159,14126db239669e4da446ca216fff76474e10012bc7e0382b68c3cf3a2ec280cb,9ce8600bda0ff3a44ae67dc17ca07e3480eb7542a35ab2e2e22d5a5000852bd5,1,https://modeldb.science/53451?tab=2&file=hines2001/kv.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6345,1160,086ce63287e04e9939a46611c34624980ddc2b90376ec3aa3a05cd66a8e732b9,dc8d51e15994cfa1438991f16110c09b53b62c4db8c7692f563f36e4b5a7bdf2,1,https://modeldb.science/8210?tab=2&file=spikeinit/na3h5.mod,,I Na,3 - Highly confident,n,y,,,,,,,subtype_5,
6346,1236,7564f86e6628ffda6b6f765a4daa4b3ce5c410fb3b96f01bf80ded9ec50074ac,ef1af7faaad9bfbe97fdd9a60361c1aebf681191260edac5e6292ae14009eaec,2,https://modeldb.science/3264?tab=2&file=varela/fdsexp2s.mod,,Neither,1 - Not confident at all,y,y,,not sure whether receptor or neither,,,,,subtype_5,
6347,1162,5b193d1674e2251da5693245f319180ae28c39d6767b684bdf8ff5b69107ebf6,5572a50f3107d5e922e41e2a823964c6b26898e002e4e571ac1f7f677c6216b3,2,https://modeldb.science/123623?tab=2&file=PospischilEtAl2008/IL_gutnick.mod,,I Ca,3 - Highly confident,n,y,,,,,,,subtype_5,
6348,1163,b4ae8a3a0bfb325644e58b3a4b5ba40868d26f60c73876f3aff1717cc94617c0,34ee26611112da55d290fbef3d1545b7b3c0f14fc44b564067360db1cc6e4d8a,1,https://modeldb.science/128079?tab=2&file=na8st/mod/spines.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6349,1164,0162c32c85a9a1aa57ddf8a38abc8576c32936cc8841f30f02783523e8e32afa,59130fb84f5ddb4f95c533533d5d0ec94c7fd61b3d11ae5b5cca3af7f450bf80,5,https://modeldb.science/139883?tab=2&file=ReConv/GRC_KV.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6350,1238,e533018288e6e4d1f53169cafd97feb21fb3e5903fcd634db878fff0b0590663,8e9cc33b942bab23b4980cac368d403d32e5018e62279908b331b9e0b7e5da8b,1,https://modeldb.science/127995?tab=2&file=migliore2010/fi.mod,,Neither,1 - Not confident at all,y,y,,not sure whether receptor or neither,,,,,subtype_5,
6351,1166,164987f88d0ce4e24bfd4f0e563a96d7a872b505882addcf5a08ad9a43b19c66,7d74763d23608b4743308326ebeff4c1ccc471e354375fc885c13b9d5f1a1ce4,2,https://modeldb.science/114685?tab=2&file=JohnsonMcIntyre2008/GPi_model/AXNODE75.mod,,I Multi,3 - Highly confident,n,y,,skip since mixed,,,,,subtype_5,
6352,1167,6c0c8b82ba5accd8d34920a9d1b439691aacc130ac7be93c45aafcbc067a99ec,06727d1919b199732f87e96c77dcc93a4770712591c6a5ef355b6077478c19ec,1,https://modeldb.science/113446?tab=2&file=NEURON-2008b/ka.mod,,I K,3 - Highly confident,n,y,,Assume A-type -> A-type transient,,,,,subtype_5,
6353,1168,6fdcd091c7968bdb1483391347db56988ef0a0747f043660a298d98e61d032b1,ad81dca1c1de7d477da78510bc03e7d811d5e415603ea1c8060e95f8efd9dc42,2,https://modeldb.science/37970?tab=2&file=ca3_2002/KahpM95.mod,,Exclude,3 - Highly confident,n,y,,,,,,,subtype_5,
6354,1169,635d09c4f23db4a4ad832e10b5aaa6eeaf518587d1ffc6c7005e762ac10d031a,4d54d933bb593b3dedc43a326d5772f0171b26a0256094d33f54fb2471002fe1,1,https://modeldb.science/144520?tab=2&file=DiFrancescoNoble1985/inaca.mod,,I Other,3 - Highly confident,n,y,,,,,,,subtype_5,
6355,1170,9a94f81109fc7f9c15c42bb8c411a32339b7d00d655213d408dde16c92210ecc,b78967ad32e34c97550fd9b8579bad41f14fcb829640c8b4598d0cf59c16b559,1,https://modeldb.science/222321?tab=2&file=GentilettiEtAl2016/LinClamp.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6356,1171,322e51df6b94d05bac97889e958263cded372ffcc49ce58ca68b612d1a982940,8d2dda4d00bcc5dbdd1fb0fcbca1c670f4f77b0baec085187879e651a49e8112,1,https://modeldb.science/121628?tab=2&file=Swimmy/SwimmyGUI/nrnpgms/EPlasInp.mod,,Exclude,3 - Highly confident,n,y,,,,,,,subtype_5,
6357,1172,be50dd42f65be304887611a31b3685db35f18a9ddb174b2dfda9a35cb75b49b4,a4270aa4f6374a98995a63cd572dc2b130fdb478762b3bc3a1f30a699c30e29b,1,https://modeldb.science/144490?tab=2&file=bpap/cal.mod,,I Ca,3 - Highly confident,n,y,,,,,,,subtype_5,
6358,1173,eae9f731a19f17d283fdcd754b6fdc55357826801b466a7502d317043c8c7ee0,3499bc49234f03e1e6807af17a552b541a26990f84dfb54608673da5cb537fb6,2,https://modeldb.science/182134?tab=2&file=hfo_model/mod/halfgap.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6359,1174,4c100f3ba81e0d631d3caf1274fa68e8307537b17ff1bc5d5f58a626c6a88a0b,21baf6a4c357cd5c0eb45ccc2bece71321568d884ba3412747108f367aa88b70,1,https://modeldb.science/263053?tab=2&file=zbili_debanne/kd.mod,,I K,2 - Mildly confident,n,y,,8/9: D-type,,,,,subtype_5,
6360,1175,130e35731c15d163f7e1a68e2d0a775fd4f8cb438d1c64e5582e7e1be1ed7fcb,816c20242544ee709496e55b456b10fc123009228ba04bb19261c931fe9d6bd3,1,https://modeldb.science/93321?tab=2&file=liuEtAl1998/cadecay.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6361,1176,12533d954920492d4a43081560481934ff046339bb6c4791acba5cdf4de0c805,95c8337091224fdcec09a28f568b810d7bca626030a6b90e148ed62050076479,2,https://modeldb.science/17664?tab=2&file=prknj/CaP2.mod,,I Ca,3 - Highly confident,n,y,,,,,,,subtype_5,
6362,1177,7066cc848819dc0d76d5b797e2c71bfec6b8879a4f8835ae584d58d7dfaf0431,22bced1d0ebc1503b668bd4687d8dd451e1002f6fbd56d2297a081bdf35b135a,1,https://modeldb.science/267176?tab=2&file=motoneuron%20recruitment/RampIClamp.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6363,1178,483d2203dbba0bc99c4794508159cb9cd032f9400e5b52d4f2faf07d26dad291,00e2fe34667e49565d6412f8033b8b0efd982a9fc4ece3332af2c6e04d7dbf53,10,https://modeldb.science/169457?tab=2&file=Maki-MarttunenEtAl2015/NaTa_t.mod,,I Na,3 - Highly confident,n,y,,,,,,,subtype_5,
6364,1179,e12432c25b5c698b824a3feb4bdca93b9da8ce096d7d45de202db5f8abd1b3fa,1728bd5ad7e6532886b87674fea3101f1abbcbb834c82b9dee0e350eaa00c55e,1,https://modeldb.science/256632?tab=2&file=Deposit/Nav1p6.mod,,I Na,3 - Highly confident,n,y,,assume NaT,,,,,subtype_5,
6365,1180,cdced6da232f03ebc2338fb99e788169c73c83b08fac6098f1dc17e62ad9b430,5bd41347728ba63d131d8da5dc6061da2ea1cdfe04483a6334ef16ea071bfc29,2,https://modeldb.science/168414?tab=2&file=ZhangEtAl2014/Critical%20Mod%20Files/Glycine_DynSyn.mod,,Receptor,3 - Highly confident,n,y,,,,,,,subtype_5,
6366,1181,2dbbd8b6309368af26c682920148c29a839cbfa1a70a88a4a17781d57b76413c,199c66056bbc01f5d13c13bcde538db6a6ae2e8d5c8ed0ebbf92f7e9452fc293,1,https://modeldb.science/238332?tab=2&file=tadpole-spinal-cord-models-master/functional%20model/nrnMod/dIN_kSlow.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6367,1182,fde6e44e959030d8bf140e74fb170efa57efcbb332bffcfbb8a632924534a575,f5d2788ddca515789544444d340bfa989237f7f6ad8a021b24c2547e89d9759a,1,https://modeldb.science/144482?tab=2&file=Pyramidal_STDP_Gomez_Delgado_2010/mechanism/mechanism_cell1/casoma.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6368,1183,0c035caecb1e5f89e770a88ba4b97ff9bc500e5db2ff3a987139aeb78f954bde,c82aa25198e3458eb3d079c6a844243e040fbdfaa11c6f106a115c35e44349a5,4,https://modeldb.science/182134?tab=2&file=hfo_model/mod/ca1ikdr.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6369,1184,c0e1d1e2ca441ca7cb34444862009e68c3ebc7ae1c8dc22eda89e86b388a1b00,c6a0580a4b5d5263d2abde1c3fd875e186719f1cb93c93e1b7852c4c489f3e70,1,https://modeldb.science/116838?tab=2&file=b09jan08/stats.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6370,1185,13487ef602e5cc9b58dec6a20c4b752a894c21cdc57d7cff7fac1f882e4a8dd2,784d830db87e9997243adf8c34e82a92a1d98e861b3380e361eaf2b997bbad52,1,https://modeldb.science/222725?tab=2&file=NESTvsNEURONvsBRIAN/CaseStudy1-5000LIF/NEURON/intfire1.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6371,1186,107725bdb36114295fe2ef79cd1f6489d0dcd32eae5b4061679f509ffc4490d7,69f43d4d78f7a2ed20621989e80d8256a16b0e70b4b45d1f6a7305861ff346d5,1,https://modeldb.science/243508?tab=2&file=Astro/neuronSims/ExtraMechanism/GluTrans8st.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6372,1187,178c97d9aee2e5dec7019e9fab186b0c50ce56b854cbb04ab66d6963a77bcc41,ba44be0b2aa01aadfdd0665ddbc161928b5458523dcfc19f41a0f5f1c97fe9ec,1,https://modeldb.science/153196?tab=2&file=FoutzEtAl2012/chanrhod.mod,,I Other,3 - Highly confident,n,y,,,,,,,subtype_5,
6373,1188,3b52f4d9ec6e7ed9322d9dcc3a206e6285b87c15a002213c1bbc2ff12eb3b16b,8341b3850d51d050fab6ad44f75d138ae98edb3101d400723047bda3f46a55ce,3,https://modeldb.science/267599?tab=2&file=cholinergic_shift_generalize/h.mod,,I H,3 - Highly confident,n,y,,,,,,,subtype_5,
6374,1189,fec43fe8271eeffce50ad177e64f04808d02d42a518a652dfe0b4dfaeba850dd,edfe44cc517b8ba9e3f88f116777a564004e2d840a8c77ef2ae7c5e1bcd01408,3,https://modeldb.science/123927?tab=2&file=Wimmer-et-al2009/CAnpq.mod,,I Ca,3 - Highly confident,n,y,,,,,,,subtype_5,
6375,1190,c9446bfc1a06dd4937bd70f0ae73a80403a5f17a6e690316055fcd534d1d3d0d,8bd4fc377d5466a8b426f702ff12e529e99526188705f4d56494d6e5223e0f2d,1,https://modeldb.science/237653?tab=2&file=Beskow/kaf.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6376,1191,143ba80de2b8cb1b7de1554d36350241460941cb99c21d1689345b50f33bf86c,7e1704e69c7b52838f06ca701cc72647bab15a998ddbe98a444bdfc9b7ddc647,7,https://modeldb.science/38241?tab=2&file=CA1_multi/mechanism/not-currently-used/cad3.mod,,Exclude,3 - Highly confident,n,y,,,,,,,subtype_5,
6377,1192,08d628406d02199f771b0c31103cd11597378a221b189bd20e8631e592270a9d,3a358997c907c02fe24e63e33394e48c52255d8cfed0c21191de1b5a9788fe2c,1,https://modeldb.science/223649?tab=2&file=AlturkiEtAl2016/2_Pospischil/Segregated/IM_cortex.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6378,1193,ad61e64cf85c935246db30eb030556f1a65af0b34c5e3a683c82de4907b9bbb4,762166882d6e96926f0e1618752755a48bad95da90fce63c8118c4a2267f79fe,1,https://modeldb.science/230326?tab=2&file=L5PC_converted/mod/cadp.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6379,1194,f0d4172db2289e2f4e7985d2576fe0e3a31b96a175cdd7f132096dc3612b4ca1,d360bc47b0cd9305184c89085c3878ae90187c533493027096020eabe23fe159,4,https://modeldb.science/237595?tab=2&file=TzilivakiEtal_FSBCs_model/Multicompartmental_Biophysical_models/mechanism/kct.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6380,1195,a474fd30cca4987852cbe95e3a0200ce19db0d83c185dd6b3b3483b3b21583a8,883aaf61bec24ad87b973b8a8f0703a071959966ccc7e707d7f08fc4aec199c1,1,https://modeldb.science/144482?tab=2&file=Pyramidal_STDP_Gomez_Delgado_2010/mechanism/mechanism_cell1/nafsoma.mod,,I Na,3 - Highly confident,n,y,,,,,,,subtype_5,
6381,1196,a36a4c35f00211f537d791eb07b820b80973f5e2983ff40ff2d671755986a453,a5a917ad023be40e4ccc1bfb2dd5cd326b1f315805f3be97d598e7b81d03a724,2,https://modeldb.science/116862?tab=2&file=b09jan13/cp2.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6382,1197,f60ca26dfc17dc11265000a040d9a1e46f01c882e4909e4818cac0d785fc7ee8,808e8e1ef1eea6b135e471229b68ada96e38e329da21a6d9861ca0e0df2ae240,1,https://modeldb.science/150284?tab=2&file=TimeScales-master/mod/AMPA.mod,,Receptor,3 - Highly confident,n,y,,,,,,,subtype_5,
6383,1198,60edd3a3a111729eb39623522c7d6aedc511357be6a89432adb279a5cf4bef9e,04aa7d9d1466c25f161590df84ca7d08f6ee8fe69cc0b87887359625b24323db,5,https://modeldb.science/151282?tab=2&file=ca3ihdemo/caolmw.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6384,1199,54e54dbb24e319c8efffbab50b56a199bb3d29c27540cd8434677d843e6503e8,cdd41d5f55ba3bc04e2db79e90582907942b837ef2fadeea9ec011cbad5b57bb,5,https://modeldb.science/241160?tab=2&file=AndersonEtAl2018/mechanism/cad.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6385,1200,3552958f87afce459d90b9010f7e05805811d9bd8d4f3b5418ef68e3902cee7b,58070f9c2ed1b22c23ba93814c46896a218485bd4f78f5082b46d76b269cf8f8,6,https://modeldb.science/183300?tab=2&file=ShortEtAl2016/nafast.mod,,I Na,3 - Highly confident,n,y,,,,,,,subtype_5,
6386,1201,76b8ca1d6f29f3b5ce40babf024ce3406b938440a7723778242053536265e54b,d176ae80ea275f20943b29910d979609a2d560cfe91b3a16bf1748526b002b79,21,https://modeldb.science/223955?tab=2&file=SCN2A_ASD/Excitability/YoungT1420MRed/Kca.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6387,1202,3c52771f3122af7bd082854350c70e1c2a21cf5f315c2c8625fc89794bcb903d,a271505c7b6c9c7b0395899d4316679d57f75e9f56731ef3fc1d98e1d4103b8e,1,https://modeldb.science/37856?tab=2&file=CN_Pyr/Ksyn.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6388,1203,8b2d5a14ddb47d6d23fb53ca61fb954081a5bf2b38ec459e479c284e8bdd3740,89192d3d93276dad41308ef7eff3ada9078434c0c4eb1e7f39c5ca4fb464583f,1,https://modeldb.science/231818?tab=2&file=BeiningEtAl2017nrn/lib_mech/Kv42.mod,,I K,2 - Mildly confident,n,y,,8/9: I K (General) -> A-type since Kv4.2,,,,,subtype_5,
6389,1204,1452dde0dbf2be9482621fd9a01dcb8e51a54e6d74034297c9943eb5704d2500,58ad6b6ed13564173ddeb16080ed6e335adb55b1682fbac908068405df1ba6b8,1,https://modeldb.science/97860?tab=2&file=rejuvenation/mod/nahh.mod,,I Na,3 - Highly confident,n,y,,,,,,,subtype_5,
6390,1205,89571a740cde388f26a5bb482de3eb418f4e06479e6c926d633d6f2aa767c996,c0baef054788226a5900818fef0e9006997ae4e44b7d5b6e34116185a9aa9efe,1,https://modeldb.science/155057?tab=2&file=L5microcircuit/mechanism/NMDA_syn.mod,,Receptor,3 - Highly confident,n,y,,,,,,,subtype_5,
6391,1206,267690fc7dc3dd1325ad7bdd4e2a69e34d2b1fae9f758c17ddc6dbed31507a49,9152e197b18c134cbda0847a688fea72f9b5b5cb3e74f97a4ad376d05b3e2fac,2,https://modeldb.science/64228?tab=2&file=Liu-Kourennyi_2004/IinjLT.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6392,1207,cee6258ecad990a6ec24206605b96b2e2416375c9eb14fcad262e1fb8e6f57ec,b6b75c0e1c6fbc902f20d27aeddf61ee7334c1ac2dbc191fc93a47ac3e0b8ae6,2,https://modeldb.science/17664?tab=2&file=prknj/KC2.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6393,1208,ccab6afb3c9e2dd1723f668eb3b3ce41afac1c0adbf8682fec70caa57bb19acf,6efb92c1bdc50de995f688d2b9ccf34fc1ce8e3a4e3c4329e1f9ed2d55db6c33,4,https://modeldb.science/182134?tab=2&file=hfo_model/mod/exp2synampapre.mod,,R Multi,2 - Mildly confident,n,y,,skip since mixed,,,,,subtype_5,
6394,1209,3f99c223ee0e152f6e34dc4ba217284375cdcff803d9974fefa6e5500fd281f6,9bad851d919d3b985d36133310d75f5a67fcdb5930b383078dd7f2dbf1a5e413,2,https://modeldb.science/267589?tab=2&file=dLGN-decorrelation-2023/dLGN-network/mods/TC_iL.mod,,I Ca,3 - Highly confident,n,y,,,,,,,subtype_5,
6395,1210,63d5afed739efc4fb430e23f6d234a359af0ef8f9001c0f694e8648fb2492c13,1989894e0707cdc632532a13626e257498a6e00e142dd715af988e04f0283832,2,https://modeldb.science/260971?tab=2&file=synaptic/L23PC/mechanisms/ProbAMPANMDA_EMS_group.mod,,R Multi,3 - Highly confident,n,y,,skip since mixed,,,,,subtype_5,
6396,1211,0306fd9b4ab1ee084d2f1172d5cf386e43289a15f55718a5ac3247a40ecf148f,58c29f12443c71f374131196ce371d1f1c53a76063a327a53026556bea05b148,4,https://modeldb.science/257028?tab=2&file=ZhangSantaniello2019/CCTC_model_scaleup/modfiles/pc_Kv4.mod,,I K,2 - Mildly confident,n,y,,2 gates assume A-type?,,,,,subtype_5,
6397,1212,fe72eecbab51e35c6ef8954998a404257f4a4bb396e6e3c59e281649b1904e0d,c07754fdb4933f1cf50421a7969c21dcd69dcf1acfd86e492e47cfb4a8a6bf91,9,https://modeldb.science/65218?tab=2&file=nrntraub/mod/kahp_slower.mod,,Exclude,3 - Highly confident,n,y,,,,,,,subtype_5,
6398,1213,89b976393027408709d464a91931d0882407378d0a0fa92277b22689d7eccbcb,75476217f81faa1c8a7cc7ae19e0afc08ad627ebb1f8038120a93772951da35a,1,https://modeldb.science/140471?tab=2&file=Figure5/mods/Ca.mod,,I Multi,3 - Highly confident,n,y,,Exclude since multiple subtypes,,,,,subtype_5,
6399,1214,898e0e497bbb8349f0ce0a13bcc02786b56929d66d5ce05bf4fc57c86396d6cf,9d8fb9eb77288795066e865cef495a77951565cb47136c90333a6dec1f5acf04,2,https://modeldb.science/7400?tab=2&file=lytton99/kdr.mod,,I K,3 - Highly confident,n,y,,,,,,,subtype_5,
6400,1215,0d757e1a55da3af213e1f6bcfbe5608ce03e7c2959c296c1b439cbb78bfc9fcb,b6114d5d9bd00055375dbc73b4b7db3806cf5e137de576a6ab2db6f6ca1f5cc1,1,https://modeldb.science/82784?tab=2&file=DynBasIrregSpNMDA/gaba.mod,,Receptor,3 - Highly confident,n,y,,,,,,,subtype_5,
6401,1216,05bd641a75c34dc372c4ee3142e2ae590a454b3e0f811f3099627428186ddb11,05bd641a75c34dc372c4ee3142e2ae590a454b3e0f811f3099627428186ddb11,1,https://modeldb.science/249705?tab=2&file=plateau-potentials/mod/x86_64/NaTs2_t.mod,,Exclude,3 - Highly confident,n,y,,,,,,,subtype_5,
6402,1217,e6a6389f8ced7fc49f3f87a1d803d05b062e623052835c50ec4975be567abf9e,b1cc4e2b8a683c97300eef13474d74ae5c9360d6c24260687cd065537b71c7fc,7,https://modeldb.science/186977?tab=2&file=Avella_GonzalezEtAl2015/mods/todo/Na_pyr_bk.mod,,I Na,3 - Highly confident,n,y,,,,,,,subtype_5,
6403,1218,bf232481092ac14ff275a21251fbe16ed4360d92063f4766a3ee4246d01e680b,a2ad2a9a30b9714bffc368ee6242fe16cef7ce6a50c7c2bae997ac7f31870a81,1,https://modeldb.science/232813?tab=2&file=Watanabe-et-al_2017/IClamp500.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6404,1219,1b08c84bf6c17499388206330bd3fa342725d452b1d9dfe0a51dff128eabd9cd,de757e995a1c4ea3272db5fb36961a2999b85ca36668b9ee399269ffc6c912fd,1,https://modeldb.science/144520?tab=2&file=DiFrancescoNoble1985/ibg.mod,,I Multi,3 - Highly confident,n,y,,skip since mixed,,,,,subtype_5,
6405,1240,fd594a6e6db6942e1cff0c1d9b110853d2855bc7e4a624d0b580241c67b43399,ff092ffe971b0076cd35dfff188436d67a1d43400224c0ab5282591507a9864a,14,https://modeldb.science/253369?tab=2&file=LombardiEtAl2019/Isolated_Dendrite_gGABA__Fig3/VDpas.mod,,Neither,1 - Not confident at all,y,y,,not sure whether receptor or neither,,,,,subtype_5,
6406,1221,fc2cfbbdbc8c9b0a03b4ba06a521b84ec169a57c78e4f81e6ae635a6b6fb99fc,e2163dcb38ff44929e7334cfa61c806f28519d8f4fcf166ab03fcba15047ee05,1,https://modeldb.science/266782?tab=2&file=nociception_modeling/mod/serotonin.mod,,Neither,3 - Highly confident,n,y,,,,,,,subtype_5,
6407,1222,14ff9df042e2f20a002c728e0d009a1b23ec98829fcda48efe752e22449cdd14,cfcce1dfab760e023a4166a353d4aceb42fdf25abd914ab0dd96c67e1588761f,4,https://modeldb.science/257028?tab=2&file=ZhangSantaniello2019/CCTC_model_scaleup/modfiles/mc_IT.mod,,I Ca,3 - Highly confident,n,y,,,,,,,subtype_5,
